Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=128, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 151/200] [Batch 7/27] [D loss: 0.678437] [G loss: 0.736251]
[Epoch 151/200] [Batch 8/27] [D loss: 0.694195] [G loss: 0.727353]
[Epoch 151/200] [Batch 9/27] [D loss: 0.693380] [G loss: 0.725152]
[Epoch 151/200] [Batch 10/27] [D loss: 0.698087] [G loss: 0.748010]
[Epoch 151/200] [Batch 11/27] [D loss: 0.699641] [G loss: 0.696689]
[Epoch 151/200] [Batch 12/27] [D loss: 0.678654] [G loss: 0.722070]
[Epoch 151/200] [Batch 13/27] [D loss: 0.717550] [G loss: 0.720965]
[Epoch 151/200] [Batch 14/27] [D loss: 0.689064] [G loss: 0.711138]
[Epoch 151/200] [Batch 15/27] [D loss: 0.681137] [G loss: 0.691343]
[Epoch 151/200] [Batch 16/27] [D loss: 0.690028] [G loss: 0.706158]
[Epoch 151/200] [Batch 17/27] [D loss: 0.712008] [G loss: 0.687895]
[Epoch 151/200] [Batch 18/27] [D loss: 0.682432] [G loss: 0.708026]
[Epoch 151/200] [Batch 19/27] [D loss: 0.668936] [G loss: 0.732951]
[Epoch 151/200] [Batch 20/27] [D loss: 0.667252] [G loss: 0.732884]
[Epoch 151/200] [Batch 21/27] [D loss: 0.680522] [G loss: 0.725127]
[Epoch 151/200] [Batch 22/27] [D loss: 0.674940] [G loss: 0.743552]
[Epoch 151/200] [Batch 23/27] [D loss: 0.679869] [G loss: 0.704685]
[Epoch 151/200] [Batch 24/27] [D loss: 0.701904] [G loss: 0.706946]
[Epoch 151/200] [Batch 25/27] [D loss: 0.675642] [G loss: 0.702714]
[Epoch 151/200] [Batch 26/27] [D loss: 0.673537] [G loss: 0.683649]
[Epoch 152/200] [Batch 0/27] [D loss: 0.683472] [G loss: 0.683020]
[Epoch 152/200] [Batch 1/27] [D loss: 0.658212] [G loss: 0.677880]
[Epoch 152/200] [Batch 2/27] [D loss: 0.653276] [G loss: 0.693767]
[Epoch 152/200] [Batch 3/27] [D loss: 0.639426] [G loss: 0.673985]
[Epoch 152/200] [Batch 4/27] [D loss: 0.607272] [G loss: 0.642444]
[Epoch 152/200] [Batch 5/27] [D loss: 0.644760] [G loss: 0.669216]
[Epoch 152/200] [Batch 6/27] [D loss: 0.665314] [G loss: 0.665543]
[Epoch 152/200] [Batch 7/27] [D loss: 0.652004] [G loss: 0.662408]
[Epoch 152/200] [Batch 8/27] [D loss: 0.638176] [G loss: 0.648274]
[Epoch 152/200] [Batch 9/27] [D loss: 0.640831] [G loss: 0.655925]
[Epoch 152/200] [Batch 10/27] [D loss: 0.664876] [G loss: 0.686810]
[Epoch 152/200] [Batch 11/27] [D loss: 0.638570] [G loss: 0.737576]
[Epoch 152/200] [Batch 12/27] [D loss: 0.644308] [G loss: 0.751893]
[Epoch 152/200] [Batch 13/27] [D loss: 0.671624] [G loss: 0.740060]
[Epoch 152/200] [Batch 14/27] [D loss: 0.674723] [G loss: 0.715981]
[Epoch 152/200] [Batch 15/27] [D loss: 0.689288] [G loss: 0.676815]
[Epoch 152/200] [Batch 16/27] [D loss: 0.691291] [G loss: 0.700827]
[Epoch 152/200] [Batch 17/27] [D loss: 0.653247] [G loss: 0.682080]
[Epoch 152/200] [Batch 18/27] [D loss: 0.673740] [G loss: 0.728811]
[Epoch 152/200] [Batch 19/27] [D loss: 0.665758] [G loss: 0.693267]
[Epoch 152/200] [Batch 20/27] [D loss: 0.687305] [G loss: 0.719998]
[Epoch 152/200] [Batch 21/27] [D loss: 0.660885] [G loss: 0.709293]
[Epoch 152/200] [Batch 22/27] [D loss: 0.677677] [G loss: 0.763325]
[Epoch 152/200] [Batch 23/27] [D loss: 0.671026] [G loss: 0.770995]
[Epoch 152/200] [Batch 24/27] [D loss: 0.701203] [G loss: 0.748541]
[Epoch 152/200] [Batch 25/27] [D loss: 0.635270] [G loss: 0.710644]
[Epoch 152/200] [Batch 26/27] [D loss: 0.657384] [G loss: 0.693282]
[Epoch 153/200] [Batch 0/27] [D loss: 0.666011] [G loss: 0.698395]
[Epoch 153/200] [Batch 1/27] [D loss: 0.664279] [G loss: 0.696169]
[Epoch 153/200] [Batch 2/27] [D loss: 0.645819] [G loss: 0.708427]
[Epoch 153/200] [Batch 3/27] [D loss: 0.648198] [G loss: 0.719148]
[Epoch 153/200] [Batch 4/27] [D loss: 0.642260] [G loss: 0.731869]
[Epoch 153/200] [Batch 5/27] [D loss: 0.626894] [G loss: 0.733299]
[Epoch 153/200] [Batch 6/27] [D loss: 0.683054] [G loss: 0.754896]
[Epoch 153/200] [Batch 7/27] [D loss: 0.656548] [G loss: 0.719938]
[Epoch 153/200] [Batch 8/27] [D loss: 0.658431] [G loss: 0.733533]
[Epoch 153/200] [Batch 9/27] [D loss: 0.683680] [G loss: 0.739264]
[Epoch 153/200] [Batch 10/27] [D loss: 0.630511] [G loss: 0.714488]
[Epoch 153/200] [Batch 11/27] [D loss: 0.643005] [G loss: 0.725966]
[Epoch 153/200] [Batch 12/27] [D loss: 0.655586] [G loss: 0.767406]
[Epoch 153/200] [Batch 13/27] [D loss: 0.638802] [G loss: 0.761093]
[Epoch 153/200] [Batch 14/27] [D loss: 0.645745] [G loss: 0.721791]
[Epoch 153/200] [Batch 15/27] [D loss: 0.622752] [G loss: 0.775466]
[Epoch 153/200] [Batch 16/27] [D loss: 0.671425] [G loss: 0.757327]
[Epoch 153/200] [Batch 17/27] [D loss: 0.670683] [G loss: 0.772591]
[Epoch 153/200] [Batch 18/27] [D loss: 0.670410] [G loss: 0.728405]
[Epoch 153/200] [Batch 19/27] [D loss: 0.671079] [G loss: 0.755182]
[Epoch 153/200] [Batch 20/27] [D loss: 0.642040] [G loss: 0.768745]
[Epoch 153/200] [Batch 21/27] [D loss: 0.640735] [G loss: 0.726528]
[Epoch 153/200] [Batch 22/27] [D loss: 0.624730] [G loss: 0.718901]
[Epoch 153/200] [Batch 23/27] [D loss: 0.649931] [G loss: 0.746021]
[Epoch 153/200] [Batch 24/27] [D loss: 0.618860] [G loss: 0.679254]
[Epoch 153/200] [Batch 25/27] [D loss: 0.643977] [G loss: 0.682963]
[Epoch 153/200] [Batch 26/27] [D loss: 0.634896] [G loss: 0.722738]
[Epoch 154/200] [Batch 0/27] [D loss: 0.645314] [G loss: 0.748842]
[Epoch 154/200] [Batch 1/27] [D loss: 0.632373] [G loss: 0.769157]
[Epoch 154/200] [Batch 2/27] [D loss: 0.644890] [G loss: 0.767788]
[Epoch 154/200] [Batch 3/27] [D loss: 0.638809] [G loss: 0.785559]
[Epoch 154/200] [Batch 4/27] [D loss: 0.640281] [G loss: 0.821521]
[Epoch 154/200] [Batch 5/27] [D loss: 0.643079] [G loss: 0.856328]
[Epoch 154/200] [Batch 6/27] [D loss: 0.618829] [G loss: 0.809658]
[Epoch 154/200] [Batch 7/27] [D loss: 0.609776] [G loss: 0.824759]
[Epoch 154/200] [Batch 8/27] [D loss: 0.614427] [G loss: 0.797544]
[Epoch 154/200] [Batch 9/27] [D loss: 0.633674] [G loss: 0.757746]
[Epoch 154/200] [Batch 10/27] [D loss: 0.663000] [G loss: 0.721318]
[Epoch 154/200] [Batch 11/27] [D loss: 0.593358] [G loss: 0.687564]
[Epoch 154/200] [Batch 12/27] [D loss: 0.636068] [G loss: 0.738651]
[Epoch 154/200] [Batch 13/27] [D loss: 0.601743] [G loss: 0.686399]
[Epoch 154/200] [Batch 14/27] [D loss: 0.565999] [G loss: 0.792009]
[Epoch 154/200] [Batch 15/27] [D loss: 0.642801] [G loss: 0.789289]
[Epoch 154/200] [Batch 16/27] [D loss: 0.591590] [G loss: 0.715789]
[Epoch 154/200] [Batch 17/27] [D loss: 0.635598] [G loss: 0.775270]
[Epoch 154/200] [Batch 18/27] [D loss: 0.593651] [G loss: 0.834211]
[Epoch 154/200] [Batch 19/27] [D loss: 0.635384] [G loss: 0.815249]
[Epoch 154/200] [Batch 20/27] [D loss: 0.653856] [G loss: 0.858802]
[Epoch 154/200] [Batch 21/27] [D loss: 0.610740] [G loss: 0.807865]
[Epoch 154/200] [Batch 22/27] [D loss: 0.632198] [G loss: 0.730275]
[Epoch 154/200] [Batch 23/27] [D loss: 0.682658] [G loss: 0.777963]
[Epoch 154/200] [Batch 24/27] [D loss: 0.552225] [G loss: 0.947087]
[Epoch 154/200] [Batch 25/27] [D loss: 0.635764] [G loss: 0.807188]
[Epoch 154/200] [Batch 26/27] [D loss: 0.600948] [G loss: 0.806686]
[Epoch 155/200] [Batch 0/27] [D loss: 0.661388] [G loss: 0.709452]
[Epoch 155/200] [Batch 1/27] [D loss: 0.631484] [G loss: 0.712415]
[Epoch 155/200] [Batch 2/27] [D loss: 0.636789] [G loss: 0.791920]
[Epoch 155/200] [Batch 3/27] [D loss: 0.596141] [G loss: 0.850702]
[Epoch 155/200] [Batch 4/27] [D loss: 0.654578] [G loss: 0.820593]
[Epoch 155/200] [Batch 5/27] [D loss: 0.525268] [G loss: 0.922845]
[Epoch 155/200] [Batch 6/27] [D loss: 0.616593] [G loss: 0.902775]
[Epoch 155/200] [Batch 7/27] [D loss: 0.617592] [G loss: 0.857663]
[Epoch 155/200] [Batch 8/27] [D loss: 0.661163] [G loss: 0.791774]
[Epoch 155/200] [Batch 9/27] [D loss: 0.567547] [G loss: 0.884451]
[Epoch 155/200] [Batch 10/27] [D loss: 0.570463] [G loss: 0.862096]
[Epoch 155/200] [Batch 11/27] [D loss: 0.631665] [G loss: 0.775167]
[Epoch 155/200] [Batch 12/27] [D loss: 0.675310] [G loss: 0.830659]
[Epoch 155/200] [Batch 13/27] [D loss: 0.674786] [G loss: 0.742583]
[Epoch 155/200] [Batch 14/27] [D loss: 0.634491] [G loss: 0.737266]
[Epoch 155/200] [Batch 15/27] [D loss: 0.699863] [G loss: 0.743053]
[Epoch 155/200] [Batch 16/27] [D loss: 0.711226] [G loss: 0.667807]
[Epoch 155/200] [Batch 17/27] [D loss: 0.663947] [G loss: 0.755499]
[Epoch 155/200] [Batch 18/27] [D loss: 0.727400] [G loss: 0.678794]
[Epoch 155/200] [Batch 19/27] [D loss: 0.637115] [G loss: 0.779996]
[Epoch 155/200] [Batch 20/27] [D loss: 0.656200] [G loss: 0.709212]
[Epoch 155/200] [Batch 21/27] [D loss: 0.671468] [G loss: 0.699681]
[Epoch 155/200] [Batch 22/27] [D loss: 0.679532] [G loss: 0.773172]
[Epoch 155/200] [Batch 23/27] [D loss: 0.688452] [G loss: 0.839181]
[Epoch 155/200] [Batch 24/27] [D loss: 0.706017] [G loss: 0.854787]
[Epoch 155/200] [Batch 25/27] [D loss: 0.662626] [G loss: 0.924269]
[Epoch 155/200] [Batch 26/27] [D loss: 0.679872] [G loss: 0.853485]
[Epoch 156/200] [Batch 0/27] [D loss: 0.699592] [G loss: 0.833939]
[Epoch 156/200] [Batch 1/27] [D loss: 0.708068] [G loss: 0.664398]
[Epoch 156/200] [Batch 2/27] [D loss: 0.638541] [G loss: 0.646702]
[Epoch 156/200] [Batch 3/27] [D loss: 0.669401] [G loss: 0.605824]
[Epoch 156/200] [Batch 4/27] [D loss: 0.692283] [G loss: 0.692467]
[Epoch 156/200] [Batch 5/27] [D loss: 0.592380] [G loss: 0.781662]
[Epoch 156/200] [Batch 6/27] [D loss: 0.661344] [G loss: 0.779427]
[Epoch 156/200] [Batch 7/27] [D loss: 0.598515] [G loss: 0.726620]
[Epoch 156/200] [Batch 8/27] [D loss: 0.665809] [G loss: 0.737944]
[Epoch 156/200] [Batch 9/27] [D loss: 0.681468] [G loss: 0.615777]
[Epoch 156/200] [Batch 10/27] [D loss: 0.645619] [G loss: 0.749347]
[Epoch 156/200] [Batch 11/27] [D loss: 0.660168] [G loss: 0.808132]
[Epoch 156/200] [Batch 12/27] [D loss: 0.661217] [G loss: 0.812549]
[Epoch 156/200] [Batch 13/27] [D loss: 0.711157] [G loss: 0.710602]
[Epoch 156/200] [Batch 14/27] [D loss: 0.761727] [G loss: 0.764899]
[Epoch 156/200] [Batch 15/27] [D loss: 0.795062] [G loss: 0.674933]
[Epoch 156/200] [Batch 16/27] [D loss: 0.863812] [G loss: 0.631489]
[Epoch 156/200] [Batch 17/27] [D loss: 0.866441] [G loss: 0.757413]
[Epoch 156/200] [Batch 18/27] [D loss: 0.792341] [G loss: 0.678654]
[Epoch 156/200] [Batch 19/27] [D loss: 0.660400] [G loss: 0.867541]
[Epoch 156/200] [Batch 20/27] [D loss: 0.695634] [G loss: 0.798834]
[Epoch 156/200] [Batch 21/27] [D loss: 0.682745] [G loss: 0.670305]
[Epoch 156/200] [Batch 22/27] [D loss: 0.663585] [G loss: 0.822471]
[Epoch 156/200] [Batch 23/27] [D loss: 0.621547] [G loss: 0.767031]
[Epoch 156/200] [Batch 24/27] [D loss: 0.803844] [G loss: 0.622321]
[Epoch 156/200] [Batch 25/27] [D loss: 0.756275] [G loss: 0.695356]
[Epoch 156/200] [Batch 26/27] [D loss: 0.670139] [G loss: 0.726606]
[Epoch 157/200] [Batch 0/27] [D loss: 0.686109] [G loss: 0.622493]
[Epoch 157/200] [Batch 1/27] [D loss: 0.619246] [G loss: 0.704633]
[Epoch 157/200] [Batch 2/27] [D loss: 0.680556] [G loss: 0.702837]
[Epoch 157/200] [Batch 3/27] [D loss: 0.738583] [G loss: 0.703773]
[Epoch 157/200] [Batch 4/27] [D loss: 0.728317] [G loss: 0.729849]
[Epoch 157/200] [Batch 5/27] [D loss: 0.733848] [G loss: 0.760755]
[Epoch 157/200] [Batch 6/27] [D loss: 0.760593] [G loss: 0.676376]
[Epoch 157/200] [Batch 7/27] [D loss: 0.736520] [G loss: 0.711528]
[Epoch 157/200] [Batch 8/27] [D loss: 0.770345] [G loss: 0.695233]
[Epoch 157/200] [Batch 9/27] [D loss: 0.722690] [G loss: 0.725440]
[Epoch 157/200] [Batch 10/27] [D loss: 0.684787] [G loss: 0.777827]
[Epoch 157/200] [Batch 11/27] [D loss: 0.746217] [G loss: 0.755363]
[Epoch 157/200] [Batch 12/27] [D loss: 0.680425] [G loss: 0.775510]
[Epoch 157/200] [Batch 13/27] [D loss: 0.688032] [G loss: 0.800752]
[Epoch 157/200] [Batch 14/27] [D loss: 0.689681] [G loss: 0.828279]
[Epoch 157/200] [Batch 15/27] [D loss: 0.707365] [G loss: 0.788082]
[Epoch 157/200] [Batch 16/27] [D loss: 0.708751] [G loss: 0.640021]
[Epoch 157/200] [Batch 17/27] [D loss: 0.639002] [G loss: 0.655569]
[Epoch 157/200] [Batch 18/27] [D loss: 0.689065] [G loss: 0.621701]
[Epoch 157/200] [Batch 19/27] [D loss: 0.679595] [G loss: 0.719962]
[Epoch 157/200] [Batch 20/27] [D loss: 0.690013] [G loss: 0.683820]
[Epoch 157/200] [Batch 21/27] [D loss: 0.709196] [G loss: 0.626134]
[Epoch 157/200] [Batch 22/27] [D loss: 0.659972] [G loss: 0.645640]
[Epoch 157/200] [Batch 23/27] [D loss: 0.613567] [G loss: 0.658581]
[Epoch 157/200] [Batch 24/27] [D loss: 0.628264] [G loss: 0.663718]
[Epoch 157/200] [Batch 25/27] [D loss: 0.753462] [G loss: 0.699246]
[Epoch 157/200] [Batch 26/27] [D loss: 0.681320] [G loss: 0.630201]
[Epoch 158/200] [Batch 0/27] [D loss: 0.709230] [G loss: 0.585367]
[Epoch 158/200] [Batch 1/27] [D loss: 0.756737] [G loss: 0.575199]
[Epoch 158/200] [Batch 2/27] [D loss: 0.739572] [G loss: 0.746636]
[Epoch 158/200] [Batch 3/27] [D loss: 0.783176] [G loss: 0.665711]
[Epoch 158/200] [Batch 4/27] [D loss: 0.794630] [G loss: 0.702521]
[Epoch 158/200] [Batch 5/27] [D loss: 0.813850] [G loss: 0.735511]
[Epoch 158/200] [Batch 6/27] [D loss: 0.683940] [G loss: 0.856734]
[Epoch 158/200] [Batch 7/27] [D loss: 0.726272] [G loss: 0.886337]
[Epoch 158/200] [Batch 8/27] [D loss: 0.671096] [G loss: 0.814731]
[Epoch 158/200] [Batch 9/27] [D loss: 0.648041] [G loss: 0.830296]
[Epoch 158/200] [Batch 10/27] [D loss: 0.652708] [G loss: 0.817215]
[Epoch 158/200] [Batch 11/27] [D loss: 0.726112] [G loss: 0.646677]
[Epoch 158/200] [Batch 12/27] [D loss: 0.670227] [G loss: 0.694449]
[Epoch 158/200] [Batch 13/27] [D loss: 0.683461] [G loss: 0.778175]
[Epoch 158/200] [Batch 14/27] [D loss: 0.655292] [G loss: 0.737441]
[Epoch 158/200] [Batch 15/27] [D loss: 0.674056] [G loss: 0.837478]
[Epoch 158/200] [Batch 16/27] [D loss: 0.666444] [G loss: 0.789876]
[Epoch 158/200] [Batch 17/27] [D loss: 0.655277] [G loss: 0.717278]
[Epoch 158/200] [Batch 18/27] [D loss: 0.714573] [G loss: 0.629413]
[Epoch 158/200] [Batch 19/27] [D loss: 0.654882] [G loss: 0.699972]
[Epoch 158/200] [Batch 20/27] [D loss: 0.666122] [G loss: 0.687935]
[Epoch 158/200] [Batch 21/27] [D loss: 0.685609] [G loss: 0.590361]
[Epoch 158/200] [Batch 22/27] [D loss: 0.709216] [G loss: 0.673607]
[Epoch 158/200] [Batch 23/27] [D loss: 0.754089] [G loss: 0.671225]
[Epoch 158/200] [Batch 24/27] [D loss: 0.779272] [G loss: 0.661607]
[Epoch 158/200] [Batch 25/27] [D loss: 0.702701] [G loss: 0.817434]
[Epoch 158/200] [Batch 26/27] [D loss: 0.744669] [G loss: 0.743682]
[Epoch 159/200] [Batch 0/27] [D loss: 0.690573] [G loss: 0.818363]
[Epoch 159/200] [Batch 1/27] [D loss: 0.737920] [G loss: 0.738439]
[Epoch 159/200] [Batch 2/27] [D loss: 0.731804] [G loss: 0.735305]
[Epoch 159/200] [Batch 3/27] [D loss: 0.733579] [G loss: 0.691173]
[Epoch 159/200] [Batch 4/27] [D loss: 0.762299] [G loss: 0.633465]
[Epoch 159/200] [Batch 5/27] [D loss: 0.680799] [G loss: 0.702412]
[Epoch 159/200] [Batch 6/27] [D loss: 0.708352] [G loss: 0.666914]
[Epoch 159/200] [Batch 7/27] [D loss: 0.711094] [G loss: 0.755053]
[Epoch 159/200] [Batch 8/27] [D loss: 0.698413] [G loss: 0.740189]
[Epoch 159/200] [Batch 9/27] [D loss: 0.692594] [G loss: 0.760790]
[Epoch 159/200] [Batch 10/27] [D loss: 0.695142] [G loss: 0.744778]
[Epoch 159/200] [Batch 11/27] [D loss: 0.661268] [G loss: 0.724312]
[Epoch 159/200] [Batch 12/27] [D loss: 0.698023] [G loss: 0.712634]
[Epoch 159/200] [Batch 13/27] [D loss: 0.698452] [G loss: 0.740088]
[Epoch 159/200] [Batch 14/27] [D loss: 0.706800] [G loss: 0.703475]
[Epoch 159/200] [Batch 15/27] [D loss: 0.669430] [G loss: 0.765441]
[Epoch 159/200] [Batch 16/27] [D loss: 0.684640] [G loss: 0.687534]
[Epoch 159/200] [Batch 17/27] [D loss: 0.698725] [G loss: 0.747135]
[Epoch 159/200] [Batch 18/27] [D loss: 0.690579] [G loss: 0.724343]
[Epoch 159/200] [Batch 19/27] [D loss: 0.699300] [G loss: 0.641954]
[Epoch 159/200] [Batch 20/27] [D loss: 0.680225] [G loss: 0.717812]
[Epoch 159/200] [Batch 21/27] [D loss: 0.733623] [G loss: 0.642733]
[Epoch 159/200] [Batch 22/27] [D loss: 0.685320] [G loss: 0.758617]
[Epoch 159/200] [Batch 23/27] [D loss: 0.759130] [G loss: 0.734265]
[Epoch 159/200] [Batch 24/27] [D loss: 0.713872] [G loss: 0.769586]
[Epoch 159/200] [Batch 25/27] [D loss: 0.698493] [G loss: 0.723005]
[Epoch 159/200] [Batch 26/27] [D loss: 0.703070] [G loss: 0.731664]
[Epoch 160/200] [Batch 0/27] [D loss: 0.679742] [G loss: 0.703039]
[Epoch 160/200] [Batch 1/27] [D loss: 0.669752] [G loss: 0.751351]
[Epoch 160/200] [Batch 2/27] [D loss: 0.673524] [G loss: 0.737676]
[Epoch 160/200] [Batch 3/27] [D loss: 0.705521] [G loss: 0.707848]
[Epoch 160/200] [Batch 4/27] [D loss: 0.698780] [G loss: 0.705117]
[Epoch 160/200] [Batch 5/27] [D loss: 0.703731] [G loss: 0.725815]
[Epoch 160/200] [Batch 6/27] [D loss: 0.695689] [G loss: 0.764985]
[Epoch 160/200] [Batch 7/27] [D loss: 0.674728] [G loss: 0.756235]
[Epoch 160/200] [Batch 8/27] [D loss: 0.674520] [G loss: 0.743365]
[Epoch 160/200] [Batch 9/27] [D loss: 0.681554] [G loss: 0.742295]
[Epoch 160/200] [Batch 10/27] [D loss: 0.662558] [G loss: 0.675886]
[Epoch 160/200] [Batch 11/27] [D loss: 0.696879] [G loss: 0.650969]
[Epoch 160/200] [Batch 12/27] [D loss: 0.674038] [G loss: 0.638226]
[Epoch 160/200] [Batch 13/27] [D loss: 0.706358] [G loss: 0.672039]
[Epoch 160/200] [Batch 14/27] [D loss: 0.660774] [G loss: 0.722533]
[Epoch 160/200] [Batch 15/27] [D loss: 0.691819] [G loss: 0.734264]
[Epoch 160/200] [Batch 16/27] [D loss: 0.683836] [G loss: 0.714663]
[Epoch 160/200] [Batch 17/27] [D loss: 0.704250] [G loss: 0.736502]
[Epoch 160/200] [Batch 18/27] [D loss: 0.644602] [G loss: 0.775977]
[Epoch 160/200] [Batch 19/27] [D loss: 0.725938] [G loss: 0.721978]
[Epoch 160/200] [Batch 20/27] [D loss: 0.699080] [G loss: 0.755000]
[Epoch 160/200] [Batch 21/27] [D loss: 0.694150] [G loss: 0.716449]
[Epoch 160/200] [Batch 22/27] [D loss: 0.693049] [G loss: 0.723571]
[Epoch 160/200] [Batch 23/27] [D loss: 0.685520] [G loss: 0.687147]
[Epoch 160/200] [Batch 24/27] [D loss: 0.683866] [G loss: 0.613194]
[Epoch 160/200] [Batch 25/27] [D loss: 0.710608] [G loss: 0.706240]
[Epoch 160/200] [Batch 26/27] [D loss: 0.687587] [G loss: 0.757849]
[Epoch 161/200] [Batch 0/27] [D loss: 0.676581] [G loss: 0.741316]
[Epoch 161/200] [Batch 1/27] [D loss: 0.672691] [G loss: 0.747892]
[Epoch 161/200] [Batch 2/27] [D loss: 0.683920] [G loss: 0.761980]
[Epoch 161/200] [Batch 3/27] [D loss: 0.709963] [G loss: 0.742874]
[Epoch 161/200] [Batch 4/27] [D loss: 0.697205] [G loss: 0.677464]
[Epoch 161/200] [Batch 5/27] [D loss: 0.675043] [G loss: 0.709889]
[Epoch 161/200] [Batch 6/27] [D loss: 0.705041] [G loss: 0.663475]
[Epoch 161/200] [Batch 7/27] [D loss: 0.702742] [G loss: 0.641621]
[Epoch 161/200] [Batch 8/27] [D loss: 0.684148] [G loss: 0.692619]
[Epoch 161/200] [Batch 9/27] [D loss: 0.711091] [G loss: 0.684940]
[Epoch 161/200] [Batch 10/27] [D loss: 0.691820] [G loss: 0.730396]
[Epoch 161/200] [Batch 11/27] [D loss: 0.677386] [G loss: 0.832420]
[Epoch 161/200] [Batch 12/27] [D loss: 0.680817] [G loss: 0.724353]
[Epoch 161/200] [Batch 13/27] [D loss: 0.704654] [G loss: 0.727732]
[Epoch 161/200] [Batch 14/27] [D loss: 0.669189] [G loss: 0.738083]
[Epoch 161/200] [Batch 15/27] [D loss: 0.662770] [G loss: 0.732372]
[Epoch 161/200] [Batch 16/27] [D loss: 0.692639] [G loss: 0.672390]
[Epoch 161/200] [Batch 17/27] [D loss: 0.678484] [G loss: 0.686031]
[Epoch 161/200] [Batch 18/27] [D loss: 0.674267] [G loss: 0.699721]
[Epoch 161/200] [Batch 19/27] [D loss: 0.674520] [G loss: 0.678445]
[Epoch 161/200] [Batch 20/27] [D loss: 0.684812] [G loss: 0.713891]
[Epoch 161/200] [Batch 21/27] [D loss: 0.661151] [G loss: 0.636151]
[Epoch 161/200] [Batch 22/27] [D loss: 0.692457] [G loss: 0.697589]
[Epoch 161/200] [Batch 23/27] [D loss: 0.704937] [G loss: 0.750308]
[Epoch 161/200] [Batch 24/27] [D loss: 0.690320] [G loss: 0.713520]
[Epoch 161/200] [Batch 25/27] [D loss: 0.696976] [G loss: 0.707077]
[Epoch 161/200] [Batch 26/27] [D loss: 0.697861] [G loss: 0.752068]
[Epoch 162/200] [Batch 0/27] [D loss: 0.695974] [G loss: 0.737968]
[Epoch 162/200] [Batch 1/27] [D loss: 0.688979] [G loss: 0.692246]
[Epoch 162/200] [Batch 2/27] [D loss: 0.716173] [G loss: 0.714565]
[Epoch 162/200] [Batch 3/27] [D loss: 0.691852] [G loss: 0.716347]
[Epoch 162/200] [Batch 4/27] [D loss: 0.693570] [G loss: 0.704263]
[Epoch 162/200] [Batch 5/27] [D loss: 0.682656] [G loss: 0.708407]
[Epoch 162/200] [Batch 6/27] [D loss: 0.694270] [G loss: 0.747739]
[Epoch 162/200] [Batch 7/27] [D loss: 0.673694] [G loss: 0.745799]
[Epoch 162/200] [Batch 8/27] [D loss: 0.685785] [G loss: 0.746517]
[Epoch 162/200] [Batch 9/27] [D loss: 0.660411] [G loss: 0.715761]
[Epoch 162/200] [Batch 10/27] [D loss: 0.678863] [G loss: 0.694560]
[Epoch 162/200] [Batch 11/27] [D loss: 0.735773] [G loss: 0.703358]
[Epoch 162/200] [Batch 12/27] [D loss: 0.693261] [G loss: 0.739042]
[Epoch 162/200] [Batch 13/27] [D loss: 0.705989] [G loss: 0.681999]
[Epoch 162/200] [Batch 14/27] [D loss: 0.689093] [G loss: 0.711358]
[Epoch 162/200] [Batch 15/27] [D loss: 0.682016] [G loss: 0.692382]
[Epoch 162/200] [Batch 16/27] [D loss: 0.675620] [G loss: 0.712734]
[Epoch 162/200] [Batch 17/27] [D loss: 0.714498] [G loss: 0.712629]
[Epoch 162/200] [Batch 18/27] [D loss: 0.679481] [G loss: 0.716588]
[Epoch 162/200] [Batch 19/27] [D loss: 0.664272] [G loss: 0.677335]
[Epoch 162/200] [Batch 20/27] [D loss: 0.703140] [G loss: 0.674705]
[Epoch 162/200] [Batch 21/27] [D loss: 0.679077] [G loss: 0.674138]
[Epoch 162/200] [Batch 22/27] [D loss: 0.670272] [G loss: 0.649638]
[Epoch 162/200] [Batch 23/27] [D loss: 0.676276] [G loss: 0.660141]
[Epoch 162/200] [Batch 24/27] [D loss: 0.635753] [G loss: 0.681144]
[Epoch 162/200] [Batch 25/27] [D loss: 0.651632] [G loss: 0.697613]
[Epoch 162/200] [Batch 26/27] [D loss: 0.679978] [G loss: 0.677391]
[Epoch 163/200] [Batch 0/27] [D loss: 0.679097] [G loss: 0.693656]
[Epoch 163/200] [Batch 1/27] [D loss: 0.696589] [G loss: 0.659986]
[Epoch 163/200] [Batch 2/27] [D loss: 0.696749] [G loss: 0.682225]
[Epoch 163/200] [Batch 3/27] [D loss: 0.683057] [G loss: 0.669227]
[Epoch 163/200] [Batch 4/27] [D loss: 0.672812] [G loss: 0.669672]
[Epoch 163/200] [Batch 5/27] [D loss: 0.694665] [G loss: 0.676277]
[Epoch 163/200] [Batch 6/27] [D loss: 0.689649] [G loss: 0.696358]
[Epoch 163/200] [Batch 7/27] [D loss: 0.671744] [G loss: 0.672629]
[Epoch 163/200] [Batch 8/27] [D loss: 0.701753] [G loss: 0.691010]
[Epoch 163/200] [Batch 9/27] [D loss: 0.701417] [G loss: 0.678079]
[Epoch 163/200] [Batch 10/27] [D loss: 0.675007] [G loss: 0.726915]
[Epoch 163/200] [Batch 11/27] [D loss: 0.687799] [G loss: 0.709537]
[Epoch 163/200] [Batch 12/27] [D loss: 0.695246] [G loss: 0.701245]
[Epoch 163/200] [Batch 13/27] [D loss: 0.702730] [G loss: 0.682366]
